verification_key	native_range	source	checklist_datasetKey	language
8364220	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8364220	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3631129	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6027089	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6027089	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371870	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371870	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034393	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034393	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6026954	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6026954	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6026954	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6026972	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6026972	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371746	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371746	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5538946	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5538946	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5538946	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6027382	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6027382	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6027382	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3637112	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3633319	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3633319	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034825	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034558	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034558	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034558	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3639326	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384334	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083702	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083702	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384390	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083657	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083657	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083657	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083763	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568361	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384383	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5548011	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083921	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568415	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384401	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384341	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5548401	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083761	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9567226	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568428	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568428	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568428	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083920	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083718	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083718	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083718	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9521148	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5567951	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5567951	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384347	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3756650	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083773	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5383971	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7877091	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384396	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568899	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568899	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3756077	tropical Asia (WGSRPD:4)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7707087	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568424	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7323632	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083905	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083905	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7576335	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7644304	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568322	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083935	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083975	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083771	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384332	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384342	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7407436	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384393	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384370	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384373	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384373	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384373	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7323810	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083647	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7323834	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7068845	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083745	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083745	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083745	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7846821	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5383909	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5383909	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083934	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8243150	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8243150	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084949	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568446	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7323341	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084939	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568188	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568188	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3757189	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568442	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7606014	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6109611	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5547989	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6109534	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8911082	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8911082	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8911082	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7905507	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6447806	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083667	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083680	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6447496	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7933495	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5383926	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5383926	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9080185	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084958	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083903	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083903	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083903	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384395	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3760099	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3760099	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6035549	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083746	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083603	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083603	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084922	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5383969	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5383969	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5383969	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568339	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927230	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927230	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926688	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926688	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926688	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3889056	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4930999	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7308640	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926686	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926686	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926686	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3889083	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926572	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927004	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341310	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341310	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927026	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927026	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341498	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927224	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341394	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927001	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7307327	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927174	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6409706	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6409706	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6409706	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8118326	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8118326	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9508942	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9508942	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9508942	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341497	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3883959	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3883959	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3883959	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927075	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926992	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926995	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926995	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926995	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927096	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3892732	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6410563	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341442	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341442	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341442	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3895710	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3885185	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6409536	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6409536	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7307492	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7307492	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341387	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341387	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341387	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3905970	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3905970	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927030	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927030	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927296	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927296	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927296	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5607452	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926884	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926884	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926884	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5605751	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5605751	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7309012	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3886505	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926885	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926885	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926885	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3896282	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927220	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7307829	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7307829	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341373	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341373	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3883897	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7350989	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927303	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927303	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927303	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7308043	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7308043	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7308043	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5608183	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6411098	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341501	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341501	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341501	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927222	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927028	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927028	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927000	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927000	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927000	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7096205	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7096205	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7096205	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927305	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927305	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927305	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925351	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925366	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3902360	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3902360	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7262908	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189837	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7262958	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7262958	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7262958	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3768287	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4925890	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189828	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7323143	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189935	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189939	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7263145	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189883	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189815	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189866	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5275398	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5275398	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5275398	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5275415	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2651843	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5275404	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2651816	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
