verification_key	invasion_stage	source	checklist_datasetKey	language
3088282	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3128962	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8133114	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3112361	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3125765	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7223276	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3133950	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3113637	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3119181	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3133938	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3121226	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8211936	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7505045	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4933624	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3151558	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5403272	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3136929	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3128279	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6063730	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5402874	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8323119	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6076312	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3148560	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5393689	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3103082	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3146791	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3113745	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3138327	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3086784	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3088488	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6304873	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3120713	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5389058	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3089150	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5831068	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8002952	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5390611	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7066596	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4245384	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3107896	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3134867	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5391599	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5396551	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6443709	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5386938	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3094939	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3140910	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5392083	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3094899	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8305028	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5396474	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3114643	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3142974	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5389173	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3146683	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3142208	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3148589	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3125944	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4206362	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3147168	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5709400	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3092782	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3118430	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5388595	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3121258	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3128437	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5392883	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3147018	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5401508	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3119175	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3120024	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3102823	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3123249	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3119191	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3151811	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5387639	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3133702	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3112098	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7903764	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7569785	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5403541	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3119185	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3151755	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3100968	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3118254	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5401760	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3098912	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3093891	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3131367	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3101184	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5387098	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3120284	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3115131	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3138192	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3114229	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8298495	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3127837	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8373355	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3103817	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3098186	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3121581	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3104078	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5392145	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3128166	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3122190	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3118526	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5402363	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9321334	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3143034	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3128228	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3114249	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9206251	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3148340	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8018277	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5388967	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3120066	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3118216	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5390636	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3146219	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3092604	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3088481	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5391845	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5403508	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8288930	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8195160	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3151618	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7497356	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3127613	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7627205	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5401877	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7403263	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3141571	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3015577	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3002263	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3020871	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5362215	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2995149	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025605	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371450	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2992543	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8358048	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026074	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3027341	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3015457	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2987948	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9540191	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026585	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3000406	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025944	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025769	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026162	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5369784	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026105	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3024109	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5363819	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9382645	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3027159	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8591421	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3031774	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025896	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3001978	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026004	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3006974	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3028431	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3000610	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5370380	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6369140	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5362136	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026049	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3001650	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025907	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3027332	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3012103	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3022203	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025731	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5363627	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3027138	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026107	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025758	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3021850	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3029912	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3021730	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025932	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7271631	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026431	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026092	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3027791	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026040	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026334	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7818643	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025858	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025935	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5367214	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8576221	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3028586	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025989	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3023852	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2996525	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7501634	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3012254	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2989222	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026024	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2988354	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3012117	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3011247	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3003709	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7889822	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2994120	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3853033	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3012400	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026294	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7272439	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026167	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7272312	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5367186	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2994912	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5365888	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5365705	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3024146	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5365305	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025564	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025875	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2993761	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8170635	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3001362	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5366327	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5370043	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3003979	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3012089	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3021496	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026819	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3002372	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3025617	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3013206	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026160	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026154	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3026168	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5370006	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3027355	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3028528	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2989557	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3032442	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3001270	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7333212	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7331861	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7333320	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7351929	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415018	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3732995	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7848321	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7784175	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415016	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172066	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172077	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3741446	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3738796	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172100	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5414932	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189723	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7727786	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7963687	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415013	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8114833	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172104	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5559837	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172059	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7303117	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415012	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7683374	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172001	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189762	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5559841	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172206	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415014	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189760	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7303024	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7303104	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8022932	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172118	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172068	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7482178	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8287616	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3729273	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5414959	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5410480	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3164340	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5411392	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5410210	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5408087	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5411453	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5411408	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5408682	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5407810	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5410826	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5408775	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5410151	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5409852	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5409120	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5410411	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2683894	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2684178	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2684171	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2683866	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7810452	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705431	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4104718	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289620	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5290126	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5290177	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2704102	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2702792	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289629	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4113766	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4142153	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705449	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2702822	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705181	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705955	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705957	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2703740	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8362005	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4139625	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8322034	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4136390	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8040052	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7883427	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2706070	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5679692	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289739	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289731	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705031	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2703698	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2704194	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2702519	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4149167	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705362	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4143702	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4131963	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2706188	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4139846	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4142741	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705339	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5290059	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289836	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289762	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4134508	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5679109	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4152153	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2706218	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289624	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5674888	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
