verificationKey,type,description,datasetKey,taxonKey,scientificName
4055853,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266844,Buddleja albiflora Hemsl.
4055853,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266844,Buddleja albiflora Hemsl.
4055853,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266844,Buddleja albiflora Hemsl.
4063383,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266337,Trachystemon orientalis (L.) G. Don f.
4063383,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266337,Trachystemon orientalis (L.) G. Don f.
4063383,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266337,Trachystemon orientalis (L.) G. Don f.
4063383,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266337,Trachystemon orientalis (L.) G. Don f.
4063383,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266337,Trachystemon orientalis (L.) G. Don f.
4064572,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266339,Cynoglossum clandestinum Desf.
4064572,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266339,Cynoglossum clandestinum Desf.
4064572,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266339,Cynoglossum clandestinum Desf.
4067112,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400523,Symphytum orientale L.
4067112,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400523,Symphytum orientale L.
4067112,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400523,Symphytum orientale L.
4067112,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400523,Symphytum orientale L.
4067112,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400523,Symphytum orientale L.
4067281,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266375,Symphytum x hidcotense P.D. Sell
4067281,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266375,Symphytum x hidcotense P.D. Sell
4067302,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266330,Symphytum grandiflorum DC.
4067302,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266330,Symphytum grandiflorum DC.
4067302,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266330,Symphytum grandiflorum DC.
4067302,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266330,Symphytum grandiflorum DC.
4067302,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266330,Symphytum grandiflorum DC.
4086523,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,163968233,Verbena incompta P.W. Michael
4086523,native range,South America,9ff7d317-609b-4c08-bd86-3bc404b77c42,163968233,Verbena incompta P.W. Michael
4088624,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400393,Limonium platyphyllum Lincz.
4088624,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400393,Limonium platyphyllum Lincz.
4088624,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400393,Limonium platyphyllum Lincz.
4088624,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400393,Limonium platyphyllum Lincz.
4088624,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400393,Limonium platyphyllum Lincz.
4090836,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264631,Armeria maritima Willd. subsp. elongata (Hoffmann) Bonnier
4090836,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264631,Armeria maritima Willd. subsp. elongata (Hoffmann) Bonnier
4090836,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264631,Armeria maritima Willd. subsp. elongata (Hoffmann) Bonnier
4095186,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267077,Valeriana pyrenaica L.
4095186,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267077,Valeriana pyrenaica L.
4095186,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267077,Valeriana pyrenaica L.
4095244,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267068,Valerianella vesicaria (L.) Moench
4095244,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267068,Valerianella vesicaria (L.) Moench
4095244,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267068,Valerianella vesicaria (L.) Moench
4095244,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267068,Valerianella vesicaria (L.) Moench
4097656,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264774,Alnus x spaethii Callier
4097656,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264774,Alnus x spaethii Callier
4102909,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267064,Lomelosia stellata (L.) Raf.
4102909,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267064,Lomelosia stellata (L.) Raf.
4102909,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267064,Lomelosia stellata (L.) Raf.
4102909,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267064,Lomelosia stellata (L.) Raf.
4102952,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267066,Knautia macedonica Griseb.
4102952,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267066,Knautia macedonica Griseb.
4102952,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267066,Knautia macedonica Griseb.
4104718,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265563,Austrostipa verticillata (Nees ex Spreng.) S.W.L. Jacobs & J. Everett
4104718,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265563,Austrostipa verticillata (Nees ex Spreng.) S.W.L. Jacobs & J. Everett
4104718,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265563,Austrostipa verticillata (Nees ex Spreng.) S.W.L. Jacobs & J. Everett
4104890,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265902,Austrostipa scabra (Lindl.) S.W.L. Jacobs & J. Everett subsp. falcata (Hughes) S.W.L. Jacobs & J. Everett
4104890,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265902,Austrostipa scabra (Lindl.) S.W.L. Jacobs & J. Everett subsp. falcata (Hughes) S.W.L. Jacobs & J. Everett
4104890,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265902,Austrostipa scabra (Lindl.) S.W.L. Jacobs & J. Everett subsp. falcata (Hughes) S.W.L. Jacobs & J. Everett
4105208,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265794,Austrostipa nitida (Summerh. & C.E. Hubbard) S.W.L. Jacobs & J. Everett
4105208,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265794,Austrostipa nitida (Summerh. & C.E. Hubbard) S.W.L. Jacobs & J. Everett
4105208,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265794,Austrostipa nitida (Summerh. & C.E. Hubbard) S.W.L. Jacobs & J. Everett
4105652,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265623,Amphibromus recurvatus Swallen
4105652,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265623,Amphibromus recurvatus Swallen
4105652,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265623,Amphibromus recurvatus Swallen
4107552,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265706,Alopecurus magellanicus Lam.
4107552,native range,Americas,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265706,Alopecurus magellanicus Lam.
4107552,native range,Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265706,Alopecurus magellanicus Lam.
4107552,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265706,Alopecurus magellanicus Lam.
4107552,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265706,Alopecurus magellanicus Lam.
4108297,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265896,Oxychloris scariosa (F. Muell.) Lazarides
4108297,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265896,Oxychloris scariosa (F. Muell.) Lazarides
4108297,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265896,Oxychloris scariosa (F. Muell.) Lazarides
4110879,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265815,Poa sieberiana Spreng.
4110879,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265815,Poa sieberiana Spreng.
4110879,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265815,Poa sieberiana Spreng.
4111606,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265663,Eragrostis rotifer Rendle
4111606,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265663,Eragrostis rotifer Rendle
4111606,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265663,Eragrostis rotifer Rendle
4113402,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265802,Panicum decompositum R. Brown
4113402,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265802,Panicum decompositum R. Brown
4113402,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265802,Panicum decompositum R. Brown
4113766,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265571,Eragrostis dielsii Pilger
4113766,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265571,Eragrostis dielsii Pilger
4113766,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265571,Eragrostis dielsii Pilger
4114858,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,163968252,Poa persica Trin.
4114858,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,163968252,Poa persica Trin.
4114858,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,163968252,Poa persica Trin.
4114858,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,163968252,Poa persica Trin.
4116709,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265806,Panicum laevinode Lindl.
4116709,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265806,Panicum laevinode Lindl.
4116709,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265806,Panicum laevinode Lindl.
4117648,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265675,Eragrostis bicolor Nees
4117648,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265675,Eragrostis bicolor Nees
4117648,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265675,Eragrostis bicolor Nees
4118753,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265667,Echinochloa jubata Stapf
4118753,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265667,Echinochloa jubata Stapf
4118753,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265667,Echinochloa jubata Stapf
4118773,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265694,Echinochloa inundata Michael & Vickery
4118773,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265694,Echinochloa inundata Michael & Vickery
4118773,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265694,Echinochloa inundata Michael & Vickery
4120602,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265788,Semiarundinaria fastuosa (Mitford) Makino
4120602,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265788,Semiarundinaria fastuosa (Mitford) Makino
4120602,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265788,Semiarundinaria fastuosa (Mitford) Makino
4120602,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265788,Semiarundinaria fastuosa (Mitford) Makino
4121049,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265718,Secale strictum (C. Presl) C. Presl
4121049,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265718,Secale strictum (C. Presl) C. Presl
4121049,native range,Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265718,Secale strictum (C. Presl) C. Presl
4121049,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265718,Secale strictum (C. Presl) C. Presl
4121201,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265696,Rytidosperma thomsonii (Buchanan) Connor & Edgar
4121201,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265696,Rytidosperma thomsonii (Buchanan) Connor & Edgar
4121201,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265696,Rytidosperma thomsonii (Buchanan) Connor & Edgar
4122609,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265666,Bromus pectinatus Thunb.
4122609,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265666,Bromus pectinatus Thunb.
4122609,native range,Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265666,Bromus pectinatus Thunb.
4122609,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265666,Bromus pectinatus Thunb.
4122609,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265666,Bromus pectinatus Thunb.
4123970,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265639,Festuca gautieri (Hack.) K. Richt.
4123970,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265639,Festuca gautieri (Hack.) K. Richt.
4123970,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265639,Festuca gautieri (Hack.) K. Richt.
4124350,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265878,Eleusine coracana subsp. africana (Kennedy-O’Byrne) Hilu & de Wet
4124350,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265878,Eleusine coracana subsp. africana (Kennedy-O’Byrne) Hilu & de Wet
4124350,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265878,Eleusine coracana subsp. africana (Kennedy-O’Byrne) Hilu & de Wet
4124350,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265878,Eleusine coracana subsp. africana (Kennedy-O’Byrne) Hilu & de Wet
4125110,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265720,Harpachne schimperi A. Rich.
4125110,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265720,Harpachne schimperi A. Rich.
4125110,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265720,Harpachne schimperi A. Rich.
4125110,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265720,Harpachne schimperi A. Rich.
4125110,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265720,Harpachne schimperi A. Rich.
4125308,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265916,Panicum schinzii Hack.
4125308,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265916,Panicum schinzii Hack.
4125308,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265916,Panicum schinzii Hack.
4125308,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265916,Panicum schinzii Hack.
4125808,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265683,Thinopyrum elongatum (Host) D.R. Dewey in Gustafson
4125808,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265683,Thinopyrum elongatum (Host) D.R. Dewey in Gustafson
4125808,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265683,Thinopyrum elongatum (Host) D.R. Dewey in Gustafson
4125930,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265799,x Agropogon lutosus (Poir.) P. Fourn.
4126800,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265850,Aristida hordeacea Kunth
4126800,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265850,Aristida hordeacea Kunth
4126800,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265850,Aristida hordeacea Kunth
4127352,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265870,Sasaella ramosa (Makino) Makino
4127352,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265870,Sasaella ramosa (Makino) Makino
4127352,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265870,Sasaella ramosa (Makino) Makino
4127352,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265870,Sasaella ramosa (Makino) Makino
4127831,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265739,Stipa pennata L. s.l.
4127831,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265739,Stipa pennata L. s.l.
4127831,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265739,Stipa pennata L. s.l.
4127831,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265739,Stipa pennata L. s.l.
4127831,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265739,Stipa pennata L. s.l.
4127831,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265739,Stipa pennata L. s.l.
4128347,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265714,Bromus intermedius Guss.
4128347,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265714,Bromus intermedius Guss.
4128347,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265714,Bromus intermedius Guss.
4128347,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265714,Bromus intermedius Guss.
4128347,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265714,Bromus intermedius Guss.
4128792,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265659,Aristida congesta Roem. & Schult.
4128792,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265659,Aristida congesta Roem. & Schult.
4128792,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265659,Aristida congesta Roem. & Schult.
4128792,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265659,Aristida congesta Roem. & Schult.
4128792,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265659,Aristida congesta Roem. & Schult.
4129708,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265810,Lolium multiflorum Lam.
4129708,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265810,Lolium multiflorum Lam.
4129708,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265810,Lolium multiflorum Lam.
4129708,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265810,Lolium multiflorum Lam.
4129708,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265810,Lolium multiflorum Lam.
4129708,pathway,cbd_2014_pathway:escape_agriculture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265810,Lolium multiflorum Lam.
4130246,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265830,Stipagrostis pungens (Desf.) De Winter
4130246,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265830,Stipagrostis pungens (Desf.) De Winter
4130246,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265830,Stipagrostis pungens (Desf.) De Winter
4131042,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265752,Bromus hordeaceus L. subsp. longipedicellatus L.M. Spalton
4131042,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265752,Bromus hordeaceus L. subsp. longipedicellatus L.M. Spalton
4131042,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265752,Bromus hordeaceus L. subsp. longipedicellatus L.M. Spalton
4131963,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265602,Digitaria acuminatissima Stapf
4131963,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265602,Digitaria acuminatissima Stapf
4131963,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265602,Digitaria acuminatissima Stapf
4133390,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265763,Lolium x boucheanum Kunth
4134265,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265689,Elymus scaber (R. Brown) A. Löve
4134265,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265689,Elymus scaber (R. Brown) A. Löve
4134265,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265689,Elymus scaber (R. Brown) A. Löve
4134508,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265614,Eriochloa cf. crebra S.T. Blake
4134508,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265614,Eriochloa cf. crebra S.T. Blake
4134508,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265614,Eriochloa cf. crebra S.T. Blake
4134633,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265885,Eriochloa australiensis Stapf ex Thell.
4134633,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265885,Eriochloa australiensis Stapf ex Thell.
4134633,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265885,Eriochloa australiensis Stapf ex Thell.
4135892,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265708,Agrostis lachnantha Nees
4135892,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265708,Agrostis lachnantha Nees
4135892,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265708,Agrostis lachnantha Nees
4135963,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265671,Lachnagrostis filiformis (G. Forst.) Trin.
4135963,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265671,Lachnagrostis filiformis (G. Forst.) Trin.
4135963,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265671,Lachnagrostis filiformis (G. Forst.) Trin.
4135963,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265671,Lachnagrostis filiformis (G. Forst.) Trin.
4136060,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265765,Lachnagrostis billardieri (R. Brown) Trin.
4136060,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265765,Lachnagrostis billardieri (R. Brown) Trin.
4136060,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265765,Lachnagrostis billardieri (R. Brown) Trin.
4136338,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265561,Notodanthonia gracilis (Hook. f.) Zotov
4136338,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265561,Notodanthonia gracilis (Hook. f.) Zotov
4136338,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265561,Notodanthonia gracilis (Hook. f.) Zotov
4136390,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265585,Aeluropus littoralis (Gouan) Parl.
4136390,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265585,Aeluropus littoralis (Gouan) Parl.
4136390,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265585,Aeluropus littoralis (Gouan) Parl.
4136390,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265585,Aeluropus littoralis (Gouan) Parl.
4136390,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265585,Aeluropus littoralis (Gouan) Parl.
4136695,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265762,Bothriochloa macra (Steud.) S.T. Blake
4136695,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265762,Bothriochloa macra (Steud.) S.T. Blake
4136695,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265762,Bothriochloa macra (Steud.) S.T. Blake
4137839,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265757,Koeleria glauca (Spreng.) DC.
4137839,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265757,Koeleria glauca (Spreng.) DC.
4137839,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265757,Koeleria glauca (Spreng.) DC.
