verification_key	pathway_level1	pathway_level2	source	checklist_datasetKey	language
5289679	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289679	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7361239	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4113402	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2702808	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2702808	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4116709	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289814	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2703109	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4129708	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705393	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2706209	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289912	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289912	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4110879	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289764	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289698	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8047362	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289911	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289763	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2706052	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2706052	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6109637	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6109637	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4130246	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2704664	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289919	stowaway	NA	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289666	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289752	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289752	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705400	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705400	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2704757	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2704757	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2706457	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7795888	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289631	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4126800	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289783	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289783	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705185	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705185	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5290144	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2703720	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2704394	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4148721	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5679032	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289709	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5290052	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2703700	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705141	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2704966	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5676646	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4127352	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5290129	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705295	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2703041	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5676003	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2706277	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289831	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4134633	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289745	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289643	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289643	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289643	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5290282	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5290282	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2703704	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705369	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705369	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4108297	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4142399	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4152259	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4152259	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705932	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4104890	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705144	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705144	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5678495	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4143386	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8332019	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4148661	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2703765	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705587	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705422	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2702798	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4270675	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4125308	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4125308	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9484350	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4139345	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289913	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289913	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2705622	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2704341	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5679952	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2703077	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4154800	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376565	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5551241	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7678610	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7372514	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3045042	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3045042	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5377303	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040999	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042416	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3045006	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046736	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046736	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042399	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3041022	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046925	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3692264	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5374998	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042751	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5373324	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3047811	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3047811	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376692	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046744	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040928	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5375925	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5375925	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3044201	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376648	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376648	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3044912	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042291	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5377678	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040923	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3053406	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3053406	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376481	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5373358	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376816	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376816	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5375547	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5375547	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046812	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046812	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376925	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376925	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3050364	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376326	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9073641	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3044349	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3044349	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042925	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046015	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376530	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5374672	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376494	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3047621	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5374118	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042086	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5377286	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376994	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376139	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3048532	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042799	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3048203	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046851	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046851	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376785	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7068732	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5373368	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5373368	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046839	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376309	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042439	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046765	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5377060	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3050357	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3045111	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054110	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040913	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040913	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3044743	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3041109	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8207952	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3052450	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5373365	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5373365	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5377196	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3044133	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3044133	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046778	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3048288	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042636	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7225621	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7225621	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3053522	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376846	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3053950	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5377064	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7903057	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3052738	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5376035	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3048166	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3048166	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5375012	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5377778	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046875	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3046875	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3051213	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042624	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042845	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042889	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3042889	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054117	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034681	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3641853	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7318448	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3638793	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7224157	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3642531	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371772	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034552	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034915	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034182	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034646	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7466434	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5538108	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8080300	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6027313	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3642339	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371889	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8193935	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371808	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371808	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3637507	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034871	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034922	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5831906	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6026665	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034653	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034653	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6308164	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3640194	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3640194	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8364220	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8364220	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3631129	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6027089	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371870	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371870	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034393	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371746	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6027382	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6027382	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3637112	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3637112	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3633319	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034825	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034558	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034558	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3639326	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384334	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384334	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083702	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083702	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384390	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568361	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384383	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5548011	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083921	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568415	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384401	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384401	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384341	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5548401	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5548401	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083761	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083761	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083761	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9567226	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568428	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568428	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083920	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083718	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9521148	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9521148	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5567951	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5567951	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384347	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083773	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5383971	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7877091	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384396	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384396	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568899	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3756077	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3756077	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7707087	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568424	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7323632	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7644304	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5568322	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083935	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083975	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083771	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384332	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384342	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
